"News_name","News_url","News_News_text_name"
"Opera singers on sexual assault allegations facing Placido Domingo","https://www.euronews.com/2019/08/30/opera-singers-on-sexual-assault-allegations-facing-placido-domingo","Emily still considers discussions about sexual harassment in the opera industry to be meaningful and necessary, adding that they will help to change the environment for the better."
"Opera singers on sexual assault allegations facing Placido Domingo","https://www.euronews.com/2019/08/30/opera-singers-on-sexual-assault-allegations-facing-placido-domingo","For Sarah, the debate also shows the imbalance in gender distribution among directors in the opera world. She hopes this will change in the future by opening up dialogue on the matter."
"Opera singers on sexual assault allegations facing Placido Domingo","https://www.euronews.com/2019/08/30/opera-singers-on-sexual-assault-allegations-facing-placido-domingo","Domingo did not respond to detailed questions about specific incidents but issued a statement saying: “The allegations from these unnamed individuals dating back as many as thirty years are deeply troubling, and as presented, inaccurate."
"Opera singers on sexual assault allegations facing Placido Domingo","https://www.euronews.com/2019/08/30/opera-singers-on-sexual-assault-allegations-facing-placido-domingo","“Still, it is painful to hear that I may have upset anyone or made them feel uncomfortable — no matter how long ago and despite my best intentions. I believed that all of my interactions and relationships were always welcomed and consensual. People who know me or who have worked with me know that I am not someone who would intentionally harm, offend, or embarrass anyone."""
"Dragon catching at the ISS: Euronews space correspondent reports back","https://www.euronews.com/2019/08/08/esa-astronaut-luca-parmitano-s-first-report-on-life-onboard-the-international-space-statio",""
"Why are this weekend's state elections in Germany so significant?","https://www.euronews.com/2019/08/30/why-are-this-weekend-s-state-elections-in-germany-so-significant",""
"Photographs of British homes tell stories of the generations","https://www.euronews.com/2019/08/28/from-the-thatcher-era-to-brexit-photographs-of-british-homes-tell-stories-of-the-generatio","Homes and interiors tell a story — both politically and culturally — of a whole country, according to Isabelle Bonnet, the curator of ‘Home Sweet Home’ photography exhibition."
"Photographs of British homes tell stories of the generations","https://www.euronews.com/2019/08/28/from-the-thatcher-era-to-brexit-photographs-of-british-homes-tell-stories-of-the-generatio","The showcase presents a complex image of the British home, carefully documented by photographers from the sixties to the present day."
"Photographs of British homes tell stories of the generations","https://www.euronews.com/2019/08/28/from-the-thatcher-era-to-brexit-photographs-of-british-homes-tell-stories-of-the-generatio","It is part of the Rencontres d’Arles photography festival in southern France, which is celebrating its 50th year."
"Photographs of British homes tell stories of the generations","https://www.euronews.com/2019/08/28/from-the-thatcher-era-to-brexit-photographs-of-british-homes-tell-stories-of-the-generatio","A new photography style that emerged in the sixties turned some photographers away from the streets and into the domestic space, documenting British homes instead, an important component of a nation's identity and political history."
"Photographs of British homes tell stories of the generations","https://www.euronews.com/2019/08/28/from-the-thatcher-era-to-brexit-photographs-of-british-homes-tell-stories-of-the-generatio","At the same time, ‘what could highlight British photography better than the theme of home: so dear to the heart of British people?’ says Bonnet."
"Photographs of British homes tell stories of the generations","https://www.euronews.com/2019/08/28/from-the-thatcher-era-to-brexit-photographs-of-british-homes-tell-stories-of-the-generatio","She walked Euronews through the exhibition, highlighting its most striking stories."
"Photographs of British homes tell stories of the generations","https://www.euronews.com/2019/08/28/from-the-thatcher-era-to-brexit-photographs-of-british-homes-tell-stories-of-the-generatio","The exhibition is divided into chapters and the first one is about everyday life. The things that we probably wouldn’t notice in the daily routine if the photographers didn’t point them out to us, the curator explains."
"Photographs of British homes tell stories of the generations","https://www.euronews.com/2019/08/28/from-the-thatcher-era-to-brexit-photographs-of-british-homes-tell-stories-of-the-generatio","The chapter ‘After Windrush, a multicultural society’ tells the story of Empire Windrush cruise ship passengers who came to the UK from the Caribbean to take part in post-war reconstruction hoping for a brighter future. Perfect homes and photographs were very important for them - to convince the family back home that things were going well. For many, dealing with racism was an everyday reality."
"Photographs of British homes tell stories of the generations","https://www.euronews.com/2019/08/28/from-the-thatcher-era-to-brexit-photographs-of-british-homes-tell-stories-of-the-generatio","Photographs of family homes during the Thatcher era immediately catch the eye, with their striking realism and Anthony Haughey’s impressive work with colour and light. He lived with one of the featured families for a year, capturing their everyday life and offering a window into how things were for the whole generation."
"Photographs of British homes tell stories of the generations","https://www.euronews.com/2019/08/28/from-the-thatcher-era-to-brexit-photographs-of-british-homes-tell-stories-of-the-generatio","Edmund Clark has explored the so-called ‘Control order houses’ - the domestic spaces-turned- confinement. According to an anti-terrorism bill passed in 2005, the Home Office was allowed to restrict the civil liberties of individuals on the grounds of “reasonable suspicion”. A person under such suspicion could be separated from their home and family to be put under house arrest in a secret location."
"Photographs of British homes tell stories of the generations","https://www.euronews.com/2019/08/28/from-the-thatcher-era-to-brexit-photographs-of-british-homes-tell-stories-of-the-generatio","The exhibition also gives a chance to look through the windows of some of the multi-storey council housing that was demolished due to the low-quality of its construction."
"Photographs of British homes tell stories of the generations","https://www.euronews.com/2019/08/28/from-the-thatcher-era-to-brexit-photographs-of-british-homes-tell-stories-of-the-generatio","The Belgravia series by Karen Knorr in 1979-1981 offers a rare insight into the home of the elite, not only documenting their lifestyle in pictures but also eavesdropping on their conversations. Quotes including “There is nothing wrong with Privilege as long as you are ready to pay for it” or “You couldn’t get me to eat lentils even if you paid me £1 per lentil,” were captured from the owners of the flats in Belgravia, a wealthy district in central London."
"Photographs of British homes tell stories of the generations","https://www.euronews.com/2019/08/28/from-the-thatcher-era-to-brexit-photographs-of-british-homes-tell-stories-of-the-generatio","The exhibition is open until the end of September."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","This article is updated regularly as events unfold."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","The United Kingdom is due to leave the European Union — an economic and political partnership of 28 countries — bringing to an end 46 years of British membership."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","Brexit is set to be the most important constitutional shake-up the UK has known since it joined the six-nation European Economic Community in 1973, and represents the first time the European institution has lost a member."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","The process has plunged the UK into its worst political and constitutional crisis since the Second World War. The country had been due to leave the EU on March 29, 2019, but the revised departure date is now October 31 after gridlock in parliament twice forced the government to seek an extension."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","The delay forced the resignation of Prime Minister Theresa May, now replaced by Boris Johnson. His stance in the early days of his premiership has led many to believe that a withdrawal deal with the EU may be all but impossible to achieve, raising the prospect of a disruptive UK departure with no agreement in place."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","The UK voted to leave the EU by 52% to 48% in a June 2016 referendum. The result has increased strains between the UK's individual countries: England (53%) and Wales (52.5%) voted to leave, whereas Scotland and Northern Ireland voted by 62% and 56% respectively to remain in the EU."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","Described as largely an English nationalist project — although factors such as austerity and frustration with traditional politics undoubtedly came into play — Brexit plays into a wider debate concerning the role of the nation state in an age of globalisation. Many are concerned that it has shifted attention from major global challenges, not least the battle to contain climate change."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","For many in Europe, the prospect of an institutionalised rift between the UK and the EU weakens the continent at a time when the likes of America, China and Russia are becoming increasingly assertive."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","The latest developments (to August 30):"
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","The new British prime minister has sparked fury among opponents of a no-deal Brexit by announcing plans to suspend parliament for five weeks in September and October, reducing the time available for lawmakers (MPs) to try to block such a scenario. Several legal challenges to the move have been launched."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","'Constitutional outrage': Critics slam PM's move to suspend parliament"
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","Boris Johnson suspends parliament: Can Brexit still be stopped?"
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","'What a crazy time': Europe reacts to Johnson's parliament suspension plan"
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","The UK's stance towards Brexit has taken on a distinctly harder edge with Boris Johnson inside Number 10 Downing Street, raising the likelihood that the country will leave the EU without a withdrawal deal in the autumn."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","The former foreign secretary and London mayor took over the reins after winning the Conservative Party leadership contest. He signalled immediately a reinvigorated drive to take the UK out of the EU on October 31, ""no ifs or buts"", and appointing prominent Brexiteers to key posts in his new cabinet."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","Johnson took some by surprise with a demand for the Irish backstop to be removed from the negotiated withdrawal deal that had been repeatedly rejected by the UK parliament — a demand that was quickly rebuffed by the EU. The prime minister followed up with a formal plea in August."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","He has since visited Berlin and Paris, where the German and French leaders threw down the gauntlet to the prime minister, suggesting he could find an alternative solution within a month. UK and EU negotiators are to meet twice a week in September."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","Read more:"
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","Ireland says UK proposals to replace backstop 'don't come close'"
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","Macron 'confident' Brexit backstop solution can be found in 30 days"
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","The backstop is essentially an insurance policy to avoid a hard border — such as border posts — between Northern Ireland (part of the UK) and the Republic of Ireland (part of the EU), post-Brexit. In the absence of a free trade deal it would keep the UK close — and Northern Ireland even closer — to the EU."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","The withdrawal deal was negotiated by London and Brussels over an 18-month period and approved by the 27 other EU governments in November 2018 — before being rejected three times by the British parliament."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","European leaders in the EU's institutions and in national governments continue to insist the deal cannot be reopened. At their June summit — preoccupied with other priorities including renewing the EU's top posts — they once again ruled out a renegotiation of the withdrawal agreement. The message has since been repeated by outgoing European Commission President Jean-Claude Juncker and EU chief negotiator Michel Barnier, echoing similar warnings by several other national leaders."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","Read more:"
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","Brexit: what is the Irish backstop and why does Boris Johnson want it ditched?"
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","Northern Ireland conflict 50 years on: will a no-deal Brexit threaten the peace?"
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","Does ditching the Irish backstop threaten the Good Friday Agreement? #TheCube"
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","Despite the prime minister's optimistic message that a new agreement can be struck with the EU — although since his assertion that the odds on a no-deal Brexit were a ""million to one"", he has since said it's ""touch and go"" — both sides have become entrenched in their positions amid an intensifying blame game."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","In late July a senior UK minister stated that the government was working on the assumption that the European Union would not renegotiate its Brexit deal. There are plans to ramp up no-deal preparations, with more funds promised."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","The EU27 countries have been united in holding firm on the withdrawal agreement, which some feel is already generous to the UK. But although they refuse to rewrite the terms of the UK’s exit — including the Irish border guarantee — EU leaders are more open to modifying an agreed framework for future ties. German Chancellor Angela Merkel has repeated her call for a deal leading to a ""close partnership"" between the UK and EU countries."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","The two sides' positions appear hard to reconcile. The UK wants to keep many benefits from the existing arrangements but is intent on leaving the EU's single market and customs union — and taking control of its money, borders and laws. The EU's priority is to preserve the integrity of its single market, institutions and founding principles."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","Running parallel to the Brexit saga has been the UK's evolving relationship with the United States, with which Britain hopes to strike a future trade deal. Boris Johnson met President Donald Trump at a G7 summit and admitted talks would be tough. Trade experts say the UK faces a key choice over regulatory alignment: whether to stay close to EU rules to access the European market, or follow American regulation."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","Read more:"
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","Boris Johnson: diplomatic disaster, EU basher or reincarnated olive — who is the new UK leader?"
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","Who got the top jobs in Boris Johnson's new government?"
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","If his attempt at renegotiation fails, Boris Johnson has repeatedly said he is determined to take the UK out of the EU without a deal this autumn — a stance which won him strong support among party's members, but which many say would be disastrous."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","However, the government has only a slim majority in parliament — cut to one after a by-election defeat to the Liberal Democrats — and many MPs, even among the ruling Conservatives, vehemently oppose a ""no-deal"" Brexit and have vowed to block it."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","All eyes are on parliament's return on September 3. Opposition parties are expected to try to pass a law to try to prevent the government from taking the country out of the EU without a deal, forcing it to seek a further Brexit delay. European leaders would need to approve unanimously an extension to the UK's membership."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","But time is tight, and no-deal opponents have a mountain to climb to pass legislation. Whether they can stop a no-deal Brexit from happening has become even more uncertain, given Johnson's plan to prorogue parliament from mid-September."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","This came despite MPs having earlier approved a move to make it more difficult for the government to do so. But Johnson and his supporters — who deny the prorogation is for political reasons — argue a new session of parliament is needed for a new government agenda."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","The opposition Labour leader Jeremy Corbyn also intends to bring a no-confidence vote, initially proposing to head a temporary government in order to delay Brexit and call a general election. However, there was hostility to his leadership among other opposition parties. It's thought some pro-EU Tory MPs may be prepared to move to bring down their own government as a last resort."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","The opposition to a no-deal exit and the government's fragile majority have increased expectations that an election will be held in the autumn. Some believe that this is a scenario that Johnson and his team are actively seeking — and that they may look to delay a public vote until after the UK has already left the EU."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","The key dates ahead:"
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","In the absence of an alternative agreement, the default legal position is that the UK will leave the EU on the revised scheduled departure date of October 31."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","Without a formal exit deal, legal arrangements covering many aspects of everyday life — including the rights of British and European citizens — would abruptly cease to apply. It would also bring an immediate change in the trading relationship between the UK and the EU."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","Although some believe the fallout would quickly force both sides back to the negotiating table, relations would be further damaged — especially if the UK refused to pay its ""divorce bill"", as Boris Johnson has threatened to do."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","A ""no-deal"" Brexit would hit the UK's economy but also those of its closest neighbours on the continent — and particularly the island of Ireland, where the survival of a hard-fought peace accord is at stake after decades of political violence."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","Many political leaders, institutions, companies and individuals have warned of severe disruption and economic damage on both sides of the English Channel — with the UK being hit worse than the EU."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","However, Brexiteers have long dismissed “Project Fear” forecasts and some argue that the UK could survive perfectly well under World Trade Organisation (WTO) rules."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","The heightened uncertainty amid a winter of British political turmoil forced the UK and the EU, as well as people and businesses on both sides of the English Channel, to step up no-deal preparations ahead of the original March deadline. Such plans are now being revived in the run-up to October."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","Read more:"
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","No-deal Brexit: everything you need to know"
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","No-deal Brexit: what would 'WTO terms' mean for UK-EU trade?"
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","What would no-deal mean for citizens' rights: EU nationals in the UK and Britons in the EU?"
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","How would no-deal affect travel and consumers?"
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","In March the European Commission said it had completed its no-deal preparations, having released its Contingency Action Plan for Brexit in December. In a no-deal scenario, it confirms that the rights of EU citizens living in the UK and Britons on the continent would no longer be protected at European level — and lays out basic plans to regulate financial services, air transport, road haulage, customs and exports, and climate policy."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","Theresa May's government published a series of papers — some updated under her successor — advising UK citizens and businesses on the consequences and how to prepare for no-deal. It said the EU would treat the UK as a ""third country"", and there would be no agreement on applying arrangements set out in the exit deal."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","British economic sectors reliant on close, smooth arrangements with Europe have warned of the dangers of new costs and restrictions being imposed overnight. Among those sounding alarm bells are manufacturing industries — including the car industry, food and drink, chemicals and pharmaceuticals – as well as the health service, tourism, and financial services. There have also been warnings over farming and fishing — despite strong support for Brexit from within these two sectors."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","Brexit and business — read more:"
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","No-deal Brexit impact would 'ripple on for years', reports warn"
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","UK at risk of 'full-blown' recession — Office for Budget Responsibility"
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","UK firms cut investment plans as Brexit alarm hits new high — survey"
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","UK car industry warns next PM against 'seismic' no-deal Brexit"
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","Jaguar commits to building electric vehicles in UK — but calls for Brexit deal"
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","Japan's NTT invests big in London amid Brexit uncertainty"
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","As the process dragged on without formal approval for an exit deal from the UK and EU parliaments, the focus shifted even more sharply to “no deal” preparations."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","In August 2019, after the Bank of England lowered its growth forecast for the UK post-Brexit, its governor Mark Carney warned that in the event of no deal the economy would suffer an instant hit, prices would rise and the pound would fall, and even large profitable industries would become ""uneconomic""."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","Government documents leaked to a Sunday newspaper, based on the government's preparations for a no-deal Brexit and codenamed ""Operation Yellowhammer"", contained warnings of possible food, medicine and fuel shortages."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","In April a leaked letter by the government's most senior civil servant warned of an economic recession, food price rises, a severe impact on Britain's security services, police forces and legal system, and a return to direct rule by the UK government in Northern Ireland. In early August a leaked government document contained similar warnings."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","In June, the same civil servant, Sir Mark Sedwill, said government and public services were in ""pretty good shape"" to cope with a no-deal Brexit at the end of October. He added that in the private sector the level of preparedness varied from sector to sector."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","In November 2018, two major reports by the UK Treasury and the Bank of England assessed the potential damage to the British economy of various Brexit scenarios."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","In its assessment of EU preparations for no-deal, the UK House of Commons Library describes the Commission's programme as one of ""damage limitation"" to protect the EU27 countries."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","Read more:"
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","EU nationals in UK and Britons living in EU worried about end of free movement in no-deal Brexit"
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","'Operation Yellowhammer': leaked UK document warns of no-deal Brexit chaos"
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","UK announces €2.3bn for no-deal Brexit preparation"
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","Brexit: should Boris Johnson and the Tories get real over no deal?"
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","Johnson's appointment follows a prolonged period of turmoil in British politics. This came to a head when Theresa May — who failed to get her EU divorce deal through parliament — became the latest in a long line of Conservative prime ministers to be brought down by Europe."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","In the wake of the repeated parliamentary defeats for the EU divorce deal, the House of Commons twice forced the British government to seek to delay Brexit. EU national leaders met for a special European Council summit on April 10 and agreed to a six-month ""flexible extension"" to the UK's departure from the bloc, with a new exit date set for October 31. The country can leave earlier if its parliament approves the negotiated withdrawal deal."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","But the extension of the UK's EU membership forced the country to take part in the European Parliament elections in May — and send 73 newly-elected MEPs to Strasbourg in July."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","Nigel Farage's new Brexit Party, which advocates leaving the EU without a formal agreement, came top of the European vote. But there was a strong showing from pro-EU parties, in particular, the Liberal Democrats, who want to reverse Brexit altogether."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","Britain's two main parties — the Conservatives and the Labour opposition — were severely punished by voters. Many Conservatives are furious at the failure to “deliver Brexit”, while Labour has been accused of sitting on the fence."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","The results indicated that opinion in the UK is becoming still more polarised over Brexit, confirming the results of surveys which suggest that people have become increasingly entrenched in two camps — those who wish to remain in the EU, and those who are determined to leave, even with no deal."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","Read more:"
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","Brexit delay: what changes with the extended deadline to October?"
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","Brexit delay prolongs 'crippling' limbo for EU and UK expats"
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","In November 2018 the British government and EU leaders approved a deal on the terms of the separation — the Withdrawal Agreement — and a Political Declaration on the nature of future EU-UK ties."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","Despite its triple rejection by the UK parliament, the EU insists the Withdrawal Agreement is the only one on offer and cannot be altered. It is ready, however, to modify the Political Declaration. A successfully ratified deal would pave the way for an orderly UK exit from the European Union, quickly followed by full trade talks between the two sides."
"Brexit Guide: where are we now?","https://www.euronews.com/2018/11/20/brexit-draft-deal-first-of-many-hurdles-to-a-smooth-exit","The near 600-page Withdrawal Agreement would be legally binding and settles the key “divorce” issues: the UK’s financial obligations to the EU, citizens' rights — those of EU citizens living in the UK and Britons living on the continent — and arrangements for the Irish border. Set to become the only land frontier between the UK and the EU, both sides agree this must remain open, but the historically sensitive and complex issue bedevilled the talks."
